"name","uid"
"Trizodia","1206386"
"Tropheryma","2038"
"Tropicimonas","599652"
"Truepera","332248"
"Trueperaceae","332247"
"Trueperella","1069494"
"Trujillonella","2997368"
"Truncatella","152317"
"Truncocolumella","48596"
"Trypanoplasma","5709"
"Trypanosoma","5690"
"Tsukamurella","2060"
"Tsuneonella","2800686"
"Tuatara","8508"
"Tuber","36048"
"Tubifera","435427"
"Tulasnella","5240"
"Tulosesus","3440528"
"Tumebacillus","432330"
"Tumidithrix","3088355"
"Tunicatimonas","1077254"
"Tunturiibacter","3154218"
"Tupanvirus","2094720"
"Turbinellus","288425"
"Turicibacter","191303"
"Turneriella","338321"
"Turnip","51350"
"Tuwongella","2051044"
"Tychonema","54312"
"Tylopilus","80671"
"Tympanopsis","714524"
"Tyzzerella","1506577"
"Uliginosibacterium","392735"
"Ulnaria","426668"
"Ulva","3118"
"Ulvibacter","237444"
"Umbelopsis","64561"
"Umbilicaria","87270"
"Umezakia","198592"
"Umezawaea","583360"
"Uncinocarpus","33187"
"Undibacter","2946529"
"Undibacterium","401469"
"Urbifossiella","2807415"
"Urceolaria","587063"
"Urceomyces","1395675"
"Urechidicola","2700084"
"Ureibacillus","160795"
"Urocentrum","122941"
"Uroleptus","57512"
"Uromyces","5263"
"Uronema",NA
"Urosporidium","45883"
"Urostyla","57508"
"Ursidibacter","1855419"
"Usitatibacter","2803845"
"Usitatibacteraceae","2803844"
"Usnea","86620"
"Usnochroma","1301585"
"Ustanciosporium","307709"
"Ustilaginoidea","124426"
"Ustilago","5269"
"Ustulina","109377"
"Vaccinia",NA
"Vagococcus","2737"
"Vairimorpha","6038"
"Vallicoccus","2793122"
"Vallitalea","1348611"
"Vallitaleaceae","2603322"
"Valsa","83174"
"Vanderbylia","644918"
"Vanderwaltozyma","374469"
"Vannella","95228"
"Vannielia","2813041"
"Vanrija","1851468"
"Vararia","154750"
"Varibaculum","184869"
"Varicellaria","160983"
"Varicosporium","252463"
"Variibacter","1649510"
"Variimorphobacter","2893029"
"Variosea","2605334"
"Variospora","1301588"
"Variovorax","34072"
"Varroa","62624"
"Veillonella","29465"
"Veillonellaceae","31977"
"Venenivibrio","407997"
"Venturia","5024"
"Venustampulla","2656786"
"Vermamoeba","1260114"
"Vermiconidia","1485006"
"Verminephrobacter","364316"
"Vermistella","354201"
"Verruciconidia","3054436"
"Verrucomicrobia","74201"
"Verrucomicrobiaceae","203557"
"Verrucomicrobiales","48461"
"Verrucomicrobiia","203494"
"Verrucomicrobiota","74201"
"Verrucomicrobium","2735"
"Verrucomonas","2545269"
"Verruconis","1494215"
"Verrucosispora","1873"
"Verticiella","1835332"
"Verticillium","1036719"
"Vescimonas","2892396"
"Vesicomya","62877"
"Vezdaea","2027319"
"Vibrio","662"
"Vibrionaceae","641"
"Vibrionales","135623"
"Vicia","3904"
"Vicinamibacteraceae","2211325"
"Vicinamibacterales","2910145"
"Vicinamibacteria","1813735"
"Vicingaceae","2772534"
"Vicingus","2058169"
"Victivallaceae","255528"
"Victivallales","278082"
"Victivallis","172900"
"Vineibacter","2903056"
"Vinositunica","2704022"
"Violaceomyces","1749039"
"Virgatospora","1860082"
"Virgibacillus","84406"
"Virgisporangium","65504"
"Viridibacillus","496496"
"Viridothelium","1929940"
"Virus",NA
"Vishniacozyma","1891946"
"Vitiosangium","1945896"
"Vitreimonas","2919601"
"Vitreoscilla","59"
"Vogesella","57739"
"Volucribacter","256730"
"Volutella","145966"
"Volvariella","36658"
"Vorticella","60849"
"Vreelandella","3137766"
"Vulcaniibacterium","1649512"
"Vulcanimicrobium","3016049"
"Vulgatibacter","1524214"
"Vulgatibacteraceae","1524213"
"Waddlia","71666"
"Waddliaceae","92714"
"Wallemia","148959"
"Waltergamsia","3055447"
"Watermelon","3654"
"Watsoniomyces","2817108"
"Weeksella","1013"
"Weeksellaceae","2762318"
"Weissella","46255"
"Weizmannia","2837504"
"Wenjunlia","2995707"
"Wenxinia","653686"
"Wenyingzhuangia","1518147"
"Wenzhouxiangella","1676142"
"Wenzhouxiangellaceae","1676141"
"Westerdykella","45153"
"Westiella","1454208"
"Westiellopsis","221285"
"Whalleya","110546"
"Wickerhamiella","45787"
"Wickerhamomyces","599737"
"Wigglesworthia","51228"
"Wilcoxina","43429"
"Williamsia","85043"
"Williamwhitmania","2038697"
"Wilsoniana","572136"
"Winkia","2692118"
"Winogradskya","3240235"
"Winogradskyella","286104"
"Woeseia","1738655"
"Woeseiaceae","1738654"
"Wohlfahrtiimonas","582472"
"Wolbachia","953"
"Wolfiporia","81055"
"Wollea","732147"
"Woodsholea","240236"
"Wuhan",NA
"Xanthobacter","279"
"Xanthobacteraceae","335928"
"Xanthocytophaga","3078918"
"Xanthomarina","1868329"
"Xanthomendoza","189613"
"Xanthomonas","338"
"Xanthophyllomyces","107449"
"Xanthoria","88741"
"Xanthovirga","2770110"
"Xaviernesmea","2925678"
"Xenococcaceae","1890499"
"Xenococcus","52607"
"Xenophilus","151754"
"Xenorhabdus","626"
"Xerocomellus","1348651"
"Xeropilidium","2107682"
"Xiaogan",NA
"Xinfangfangia","2250589"
"Xinjiang",NA
"Xinzhou",NA
"Xylanibacillus","1975703"
"Xylanibacter","558436"
"Xylanimonas","186188"
"Xylaria","37991"
"Xylariaceae","37990"
"Xylariales","37989"
"Xylariomycetidae","222545"
"Xylella","2370"
"Xylocopilactobacillus","3118928"
"Xylogone","756023"
"Xylographa","223428"
"Xylona","1217823"
"Xylophilus","54066"
"Yaniella","225447"
"Yanshouia","2983247"
"Yarrowia","4951"
"Yasminevirus","3044860"
"Yellow",NA
"Yeosuana","288018"
"Yersinia","629"
"Yimella","908935"
"Yinghuangia","2805681"
"Yokenella","158876"
"Yonghaparkia","337004"
"Yoonia","2211641"
"Youngiibacter","1408818"
"Yunnan",NA
"Zafaria","2828764"
"Zalerion","42464"
"Zancudomyces","1213188"
"Zangia","1089186"
"Zarconia","2992130"
"Zasmidium","395590"
"Zavarzinella","600332"
"Zavarzinia","204446"
"Zeimonas","2880942"
"Zelonia","1930240"
"Zemynaea","3071782"
"Zetaproteobacteria","580370"
"Zhangzhou",NA
"Zhejiang",NA
"Zhihengliuella","370735"
"Zhongshania","1434050"
"Zhouia","561555"
"Zobellella","347533"
"Zobellia","112040"
"Zoogloea","349"
"Zoogloeaceae","2008794"
"Zooshikella","202771"
"Zootermopsis","7502"
"Zopfia","160034"
"Zopfiella","252180"
"Zopfochytrium","2709238"
"Zunongwangia","417127"
"Zychaea","64651"
"Zygosaccharomyces","4953"
"Zymobacter","33073"
"Zymomonas","541"
"Zymoseptoria","1047167"
"[Acidovorax]","12916"
"[Actinobacillus]","713"
"[Actinomadura]","1988"
"[Anoxybacillus]","150247"
"[Arthrobacter]","1663"
"[Ashbya]","33170"
"[Bacillus]",NA
"[Bacteroides]","816"
"[Butyribacterium]",NA
"[Caldibacillus]","1276290"
"[Candida]","5475"
"[Candidatus",NA
"[Clostridium]","1485"
"[Curtobacterium]","2034"
"[Enterobacter]","547"
"[Eubacterium]","1730"
"[Flavobacterium]","237"
"[Flexibacter]","992"
"[Gibberella]","5506"
"[Hypocrella]","42305"
"[Kitasatospora]","2063"
"[Kluyvera]","579"
"[Leptolyngbya]","47251"
"[Mycobacterium]","1763"
"[Mycoplasma]","2093"
"[Nostoc]","1177"
"[Pasteurella]","745"
"[Phormidium","1198"
"[Propionibacterium]","1743"
"[Pseudomonas]","286"
"[Pythium]","4797"
"[Roseibacterium]","336277"
"[Ruminococcus]","1263"
"[Synechococcus]","1129"
"[Tolypothrix]","111782"
"[Torrubiella]","153665"
"actinobacterium","1883427"
"aff.",NA
"alpha",NA
"araluen",NA
"bacteria","2"
"bacterium","1869227"
"beta",NA
"blood",NA
"brine",NA
"butyrate-producing",NA
"candidate",NA
"cyanobacterium","102234"
"cyanobiont",NA
"endosymbiont",NA
"ericoid",NA
"filamentous",NA
"gamma",NA
"halophilic",NA
"maize",NA
"marine",NA
"methanogenic",NA
"pesticide-degrading",NA
"planctomycete",NA
"secondary",NA
"ssRNA",NA
"unclassified","12908"
"uncultured",NA
"unidentified","32644"
